Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-55-8090-01A-11R-2241-07	0.135890733371726	0	0.20921831844436	0.0670622327692241	0	0.172273135745514	0.00319614366077258	0.015448628175478	0.0637801620980777	0	0	0.021472476662554	0.0356596390076277	0.0194173196120221	0.0251515509021336	0.121890881585384	0.0971809719652103	0.0032561034258896	0.000944613902508132	0	0.00471186504081708	0.00344522363070164	0	0.457670515240864	0.888497441428148
TCGA-MP-A4TC-01A-11R-A24X-07	0.06777546227348	0	0.0453926343516698	0.0706416408266903	0	0.165370556942333	0.0332751605935157	0.0231508319748579	0.0718518610129201	0	0.0327475108683481	0	0	0.194830361886728	0.0507496241253716	0.146158295524989	0.0238531504913968	0	0	0.0659338679609538	0	0.00826904116674574	0.047	0.156403448176029	1.02241928918737
TCGA-64-1681-01A-11R-2066-07	0.0137274799004335	0.0348096877463203	0.0645783645709904	0.0468331999645245	0	0.185766292921475	0	0	0.0873594143697987	0	0	0.0266205726235496	0.022985429641615	0.0970713879237902	0.119377647869284	0.121510974936546	0.0817446230975438	0.0586824824765696	0.0338272099104205	0	0.00510523204713849	0	0.022	0.215274514943582	0.996868840433762
TCGA-99-AA5R-01A-11R-A39D-07	0.104291305856383	0	0.196211952752069	0.113387584731638	0	0.225593012699175	0.000988579062972005	0.0305477366292856	0	0	0	0.0588383614708754	0.00475138931008325	0.0836362473451583	0.0410126044056275	0.0749567896167201	0.0267119304616576	0	0.0310368007213563	0	0	0.00803570493699841	0	0.419631325617199	0.908377681797155
TCGA-49-4486-01A-01R-1206-07	0.124321391792724	0	0.259440787647544	0.0814623259496401	0	0.154971940885602	0.0116801706188781	0.0637112113412658	0.0348335917489004	0	0	0.0147571537939749	0.00583685298303887	0	0.0442399730289989	0.119810889462602	0.0571184419789355	0.0154028485686243	0.00422975747423124	0	0	0.00818266272503975	0	0.479256368335268	0.87737260342914
TCGA-91-6847-01A-11R-1949-07	0.0545019606947272	0	0.0453705246044299	0.0529125299124084	0	0.179406105733251	0	0.0427147815595016	0.0246436129964149	0	0.00130262834271484	0.138090979038852	0.000408137638731411	0.170894401436596	0.0784991058425882	0.0317769825597515	0.0842061612448824	0	0.0891538492141096	0	0.00611823918104068	0	0.105	0.097415169889682	1.04977770755097
TCGA-05-4249-01A-01R-1107-07	0.00911490730542693	0.0329160687936783	0.0889462054954096	0.0275463244349233	0	0.108585159023761	0.00146825835107796	0.0486786015768361	0.044087277766478	0	0.00273926639923105	0.00396592060193017	0.00998062885112289	0	0.0392886296374005	0.128930909866708	0.293347659039356	0.00763283566256575	0.124665743607507	0	0	0.0281056035865871	0.024	0.207174079758611	0.993401275745411
TCGA-91-A4BC-01A-11R-A24H-07	0.0678524381788725	0	0.295879283236412	0.241116973455367	0	0	0.116347201492191	0.0385572104932346	0.0578456216297413	0	0.026778595043516	0	0	0.028506991854194	0.0299444837418886	0.059803881533607	0.0100270701386081	0	0.0192807815021163	0	0	0.00805946770025071	0	0.472392651460325	0.882513642002337
TCGA-55-7570-01A-11R-2039-07	0.155674822033207	0	0.389309778422782	0.0975476303600877	0	0.0608445430366426	0.0184518516308103	0.061008255471197	0.0303059702020168	0	0	0.0210327997318113	0.0110537873020038	0.0347305051130488	0.0241349263089683	0.0332589511429926	0.0337118901354156	0.00409988668915906	0.0204072633696734	0	0	0.00442713905018299	0	0.549420586603026	0.839239993060635
TCGA-50-5049-01A-01R-1628-07	0.0558607331949713	0	0.241426633884661	0.153546323742635	0	0.0766164710322393	0.0232626402982383	0.0554322873065409	0.0530434986267928	0	0	0.00560438121551243	0.0146857193178336	0.0881248750613213	0.0620278485764834	0.131444046111865	0.0289271482950985	0	0.00523695955584371	0	0	0.0047604337799638	0	0.450876574938171	0.892024046781844
TCGA-86-8672-01A-21R-2403-07	0.0152737424297493	0	0.129181094236809	0.238547694402839	0	0.011106913190191	0.123497455997188	0.0520991196768462	0.0849541270424582	0	0.00120164913173862	0.0278657260383664	0.0166872919504839	0.0909612202536212	0.0462971846942879	0.116252392032766	0.0289308398059063	0.00347103857626628	0.0044259229674904	0	0	0.00924658757299266	0.016	0.237134778252881	0.990306194893162
TCGA-50-5066-02A-11R-2090-07	0.0169959801928457	0	0.240832518472053	0.0740940640414317	0	0.13055153162622	0.0209332121638794	0.0289174372342581	0.0899111127615278	0	0	0	0.0127729753961877	0.00706706625889475	0.119500817708582	0.159806505660026	0.0351458583975204	0	0.0406673952803594	0	0.0138330931534009	0.00897043165281403	0	0.367716695640839	0.933473839518229
TCGA-55-7727-01A-11R-2170-07	0.111238385479281	0.0163235039531791	0.0847841555868226	0.0960556780231015	0	0.246636231526786	0.046122976898159	0.0396556942902968	0.0273582648438227	0	0	0	0	0.0334070578875525	0.0711616565995785	0.129494419867977	0.0359927612582964	0.0172664447629806	0.0362131672491478	0	0	0.00828960177301873	0.004	0.30136821101531	0.961270904055063
TCGA-86-8674-01A-21R-2403-07	0.103565472987141	0	0.173471959259737	0.0578746260048834	0	0.018204896185531	0	0.148176524760974	0.0757791012510505	0	0	0.0418690398167264	0	0.221267767966519	0.039206211104291	0.0464734355638454	0	0.0541570841892728	0.0199538809100293	0	0	0	0	0.363126390838667	0.936495896976558
TCGA-53-A4EZ-01A-12R-A24X-07	0.111795843452069	0	0.0811776886246097	0.0901268462491723	0	0.158033251630885	0	0.05080869598034	0.0835038004828657	0	0	0.0422176231733568	0.0174456110985064	0.0710164426790623	0.0538693208056498	0.0897064653478069	0.079201567890826	0.00864971602554258	0.0613640639292567	0	0	0.00108306263005168	0.004	0.308666330027109	0.956015750036905
TCGA-69-7761-01A-11R-2170-07	0	0.0162934910667333	0.177128869282252	0.142721318844473	0	0.212945513852959	0.0683608981551742	0.000558189065774686	0.0188191825921243	0	0.0123659391690357	0	0	0.10602505229567	0.100108736946068	0.0814242082820636	0.00963602815460656	0.00533803917783635	0.0284219229417022	0	0	0.0198526101735266	0.004	0.303011556444297	0.962262895763996
TCGA-50-5942-01A-21R-1755-07	0.199833767002699	0	0.188377048591328	0.0698560504824625	0	0.174691638965301	0	0.0358373033917023	0.0649122698254191	0	0.00417230232165575	0.0229210740392453	0.0296321378295975	0	0.023318910879338	0.0514506520632533	0.041042495769175	0.00443794888300817	0.087295957303118	0	0	0.00222044265269753	0	0.560740435231858	0.829636031520977
TCGA-69-A59K-01A-11R-A262-07	0.0728517702592562	0	0.271601587746188	0.125825914215653	0	0.0559915723387837	0.0674627824092808	0.0155633538372657	0.0408125503947012	0	0.0258005379124235	0	0.00403067453081536	0.0634263826206239	0.0747944411220565	0.110822490242189	0.0470540268069048	0	0.0179054249281412	0	0	0.00605649063571734	0	0.479057111130838	0.877032598867648
TCGA-44-2666-01A-01R-A278-07	0.0212595583851802	0	0.162256063541342	0.0754166296505477	0	0.163614511473551	0	0.0174017501580298	0	0	0	0.057963781892781	0.0061766988326813	0.0359958035503371	0	0.0635902449124828	0.0444842342930515	0.0685199697289375	0.182487978401275	0	0.0987421745068466	0.00209060067295627	0.004	0.302625974856037	0.957304556543372
TCGA-50-5944-01A-11R-1755-07	0.122902392449075	0	0.050650690235585	0.0641562814393022	0	0.140456547373561	0	0.0182122933562855	0.0366258594679929	0	0.0038823128853625	0.021604357325181	0.0353829836999974	0.0752212747114019	0.0186660533012577	0.223053450428203	0.02969628351256	0.0107649683574694	0.133897967113164	0	0	0.014826284343601	0.005	0.293617657401137	0.959822085092517
TCGA-50-6592-01A-11R-1755-07	0.181001321883692	0	0.093770946065574	0.0921328788503592	0	0.156513659523689	0.0546318358451583	0.0246248032049756	0.0104040839712323	0	0.0265773383844971	0.0330609397650809	0	0.134971399824295	0.062239539645934	0.0951179016392033	0	0	0.023913928405068	0	0	0.0110394229912411	0.002	0.351900954177241	0.939528077524221
TCGA-62-8395-01A-11R-2326-07	0.178169969714568	0	0.145368380539625	0.0633375832774122	0	0.160442239869786	0.0114367070382207	0.0320352585024244	0.0497204744354209	0	0	0.0196004092163178	0.0257619154412094	0.0481931144298522	0.0218378045730669	0.098211434727247	0.0755805869690602	0.00748443967761307	0.0562646294644703	0	0	0.00655505212370502	0	0.428092952749393	0.903110185550689
TCGA-05-4410-01A-21R-1858-07	0.0774516368945088	0	0.292190924972158	0.120341751273693	0	0.110806071523123	0.0622789052984115	0.0209885402717438	0.0141686130520872	0	0.0360021503246696	0	0.0116680634264096	0.02551535226957	0.0787417962622953	0.0831287282213764	0.0244459780836147	0.00421831122421126	0.0309560243963863	0	0	0.0070971525057416	0	0.480328717506793	0.876649601986653
TCGA-55-6975-01A-11R-1949-07	0.112732960491784	0	0.325675467719508	0.0738049847946655	0	0.0228670352306314	0.0238722656020088	0.0484828464966156	0.0546683961840687	0	0	0.0136337872574508	0.0279325422728009	0.0695639270815256	0.00858396244497481	0.060159185709424	0	0.108323753414655	0.0387630107995674	0	0.00184260978908595	0.00909326471123371	0	0.512667096734503	0.858282432859389
TCGA-73-4662-01A-01R-1206-07	0.118630687718222	0	0.216231532221739	0.0634516715366121	0	0.20229764430633	0.0145847749313195	0.0368007470087502	0.0435562014345501	0.00119450309638555	0	0.0104303745566045	0.0347989565721791	0.0501539283291626	0.0155790975997364	0.0607943522087045	0.0690930835289445	0.0448920064050373	0.0137657841694759	0	0.00106294261594716	0.00268171176029886	0	0.444090953885571	0.895654385977001
TCGA-49-6767-01A-11R-1858-07	0.00406618165806248	0	0.00773368112351803	0.178139607717829	0	0.0795193483481272	0.0567538819696002	0.0215421006543905	0.0971516466969209	0	0.0338994243647326	0.0156286277483732	0	0.32621998353245	0.0726378029146912	0.073018904815491	0.00935056045688992	0	0.0243382479989229	0	0	0	0.047	0.156299718268619	1.04037965380125
TCGA-44-A47G-01A-21R-A24H-07	0.0187410446070193	0.0206544432395497	0.131776520866372	0.16854659663394	0	0.149838881480592	0.046492976455603	0	0.0719015632868322	0	0	0	0.0233450012225327	0.0679501118122246	0.049610733811727	0.119484624043881	0.0540743060020834	0.0171868177249746	0.0544173259741925	0	0	0.00597905283847578	0.003	0.324226589654897	0.948879399791086
TCGA-NJ-A4YG-01A-22R-A262-07	0.0300639154464319	0	0.0885273358838355	0.0646268432777237	0	0.143671753756	0	0.0841516072097372	0.0617880919301903	0	0	0.038365141921183	0.0335683925168373	0.0497199602913778	0.0303789918487723	0.150080006734	0.112876183779357	0.0312588686656012	0.0652737677817091	0	0	0.0156491389572433	0.016	0.239009872993377	0.981067272350663
TCGA-55-8507-01A-11R-2403-07	0.0279746859861078	0	0.0757293463028299	0.0775012807123233	0	0.1887053382114	0	0	0.0596142302943974	0	0.044668901942986	0	0	0.258802794767212	0.0241874391749554	0.129654410855826	0	0	0	0.0763680767843537	0	0.036793494967609	0.044	0.159173180974555	1.02780689156433
TCGA-05-4433-01A-22R-1858-07	0.00609358904949045	0.0143733054352604	0.00737012595971509	0.0916980328632227	0	0.115906212214066	0	0.0395162946198222	0.07355010887283	0	0	0.0481308941260246	0.00775202504467056	0.269438958076135	0.0795425418372982	0.09884345562084	0.0402628408158013	0	0.103522227187186	0	0	0.00399938827763747	0.022	0.214137636085776	1.00247703946238
TCGA-55-A4DG-01A-11R-A24H-07	0.130349143821131	0	0.341923985247223	0.123925798588862	0	0.163616143136423	0.0168870251786675	0.013720040384919	0	0	0	0	0.00513298172567681	0.0356446707428383	0.0417811200391549	0.0816804890422232	0.00872821934069617	0.00718806330023418	0.0247129982179618	0	0	0.00470932123398836	0	0.551322604404527	0.834063029300211
TCGA-49-4494-01A-01R-1206-07	0.0264040916498769	0	0.0462561364429594	0.141096135246618	0	0	0.0143879657048113	0.0884481634540227	0.0433304326853827	0.00756092425567838	0	0.0740793253684275	0.0080205583223985	0.0674740790172144	0.0588052166603242	0.161003770105978	0.127790801557075	0.0215533625769851	0.0895676855586851	0	0.00288785883550061	0.021333492558062	0.082	0.11416580276433	1.03037027357218
TCGA-NJ-A7XG-01A-12R-A39D-07	0	0.0113920917007401	0.228923833142063	0.0438409026966094	0	0.148556383393992	0	0.041448802861044	0.0937064271977481	0	0	0.0661208993880362	0.00496102060782542	0	0.00935712923466256	0.0681347235011287	0.0931698335578222	0.0818145506717691	0.105908991477502	0	0	0.00266441056905604	0	0.373262901874289	0.929052062567564
TCGA-44-6147-01A-11R-A278-07	0.161940729693234	0	0.203425563035529	0	0	0.239485512645097	0.00390711893396669	0	0.0292942756962932	0.00705369110558421	0	0	0	0.178367558115217	0.0482468712188686	0.0964168603101648	0	0.00818485691236299	0.0182783428780578	0	0	0.00539861945562419	0	0.446093510934861	0.895412656580193
TCGA-49-AARO-01A-12R-A41B-07	0.108203937382105	0	0.141698922168699	0.0557947283118261	0	0.0667322856133243	0.00118049194874925	0.0613543967151855	0.112362215940184	0	0	0.0112239057161296	0.00320351137482787	0.158571773355355	0.01982757629188	0.0942712821225616	0.0875736270694512	0.0502308878003108	0.00850036404483499	0.00927537088864744	0	0.00999472325592738	0	0.372388363632688	0.929125209871996
TCGA-44-6774-01A-21R-1858-07	0.010335555550491	0	0.0902319669701618	0.0334958281873116	0	0.207368884667949	0.00942203133743502	0	0.0822872409484153	0	0	0.0130352645558488	0.0267071760176633	0.193716838549266	0.0514622096983366	0.19292380995072	0.0188157857237679	0.0163165599207358	0.0281833196059749	0	0	0.0256975283159239	0.053	0.144611879484092	1.02700995688912
TCGA-49-AAR4-01A-12R-A41B-07	0.0182932290183884	0	0.123230490268584	0.399175308422425	0	0	0.0596292963041507	0.072038288107496	0.105495104568214	0	0	0	0.00396600124031442	0.0725123851475777	0.0481384961408561	0.0603993704305705	0.0152039423036702	0	0.00334781326270556	0.0121148032956084	0	0.00645547148943981	0.016	0.243790374945574	1.0040421319743
TCGA-91-6848-01A-11R-1949-07	0.0350983180018757	0	0.144124213662743	0.104106330704903	0	0.159505438398147	0.0700403148560776	0.00282950425917376	0.00731440958187989	0	0.0226857693988674	0.0135501112412002	0.0243184627022619	0.14696051982829	0.106096162981074	0.100763428384442	0.0204982500481465	0.00142561232760317	0.0251676123009953	0	0	0.0155155413223198	0.011	0.273779421927149	0.97202142695762
TCGA-50-8460-01A-11R-2326-07	0	0.0363828148862083	0.214545155922108	0.0600358596906112	0	0.0817673679991139	0.00164679950669946	0.0682384155329231	0.0873918517412918	0	0	0.0296625767366747	0.0534646765120542	0.00963888113543235	0.00756137252198165	0.06285104780109	0.115690247371178	0.0499639552309794	0.121158977411655	0	0	0	0	0.391947768943768	0.919745001489293
TCGA-44-2668-01B-02R-A277-07	0.035829339623212	0	0.0144269064354842	0.00528340831531171	0	0.295849788243375	0.0750008286840115	0	0	0	0.0351371222327983	0	0.0662217396343642	0.152860904966795	0.165722407906286	0.0432098304506315	0	0.00497977126445296	0.0223825966142222	0	0.0387413990362518	0.0443539565928032	0.108	0.0951958975358119	1.05551899245152
TCGA-55-8091-01A-11R-2241-07	0.108196319778931	0	0.15586835899206	0.0472148392064108	0	0.153449312560941	0	0	0.0826512774213503	0	0	0.0306555875353633	0.0166945202534948	0.0360674309808124	0.0663969622007485	0.133465626382311	0.077708377055742	0	0.074984501969691	0	0	0.0166468856621441	0	0.375162351069265	0.926969830712436
TCGA-50-6673-01A-11R-1949-07	0.10295773285602	0	0.144857441146481	0.0374215447311982	0	0.162408388554137	0.00649198508856845	0.0485828903041355	0.0515911390374717	0	0	0.0203125235503213	0.013073503404002	0.0945392837394286	0.0367300066403186	0.14712887882371	0.056103448207456	0.0399675148663924	0.0147018401561396	0.00644796377228042	0	0.0166839151219391	0.002	0.350740969836129	0.938125044587601
TCGA-49-AARE-01A-11R-A41B-07	0.179005861207913	0	0.118620485419215	0.0843856835738824	0	0.0761078342718362	0.0344490166605606	0.0445705607282944	0.102751599072304	0	0.0221490580433947	0	0	0.159621123550275	0.0943497417995186	0.0653388903299781	0.00213177460201244	0	0.0118757103846135	0	0	0.00464266035620166	0	0.425350369919383	0.904985969513962
TCGA-55-6985-01A-11R-1949-07	0.0743153328259572	0	0.251125923257139	0.0829152362087979	0	0.127841993695041	0.0049968370275592	0.0311775067549479	0.0772078846233794	0	0	0.0117137732153256	0	0.11219963325328	0.0938698318373856	0.0817600784972266	0.0161305948049318	0.00672508363063375	0	0.0146563007115882	0	0.0133639896568067	0	0.44417146352872	0.896266432227509
TCGA-55-6642-01A-11R-1858-07	0	0.00230049793754107	0.368377007569432	0.130127299555003	0	0.138483201795515	0.0443503489713609	0	0.0189720879513155	0.00587385873613499	0.0288920043414367	0	0	0.135929508439956	0.0250081920349845	0.0937954976533754	0	0.00162112433561623	0.000599133072598965	0	0	0.00567023760573052	0	0.468319366650464	0.886330900630957
TCGA-50-6591-01A-11R-1755-07	0.0459940776317238	0	0.00817686643190972	0.0171229197527249	0	0.262688927864029	0	0.00839628761686518	0.00030334281629922	0	0.0334440782514661	0	0	0.493406542036254	0	0.0472262219925083	0	0.0621944314307088	0	0.0210463041755107	0	0	0.099	0.104298666590945	1.09050021221642
TCGA-78-7166-01A-12R-2066-07	0.00502975937345476	0.0622571732395067	0.186075096913099	0.126633042149967	0	0.128952547581194	0.000190822240091405	0.0751543438188209	0.0741952186624474	0	0	0.0639669792837966	0.0239280416384264	0.104568025929433	0.0928819775063862	0.00295850582242777	0.0108078446249537	0	0.0424006212159961	0	0	0	0	0.370873472437068	0.93361801318253
TCGA-05-4427-01A-21R-1858-07	0.0896378997837123	0	0.1388112999459	0.116034792151507	0	0.0518932835070569	0.0600431325950662	0.0416061333272752	0.0266664066271126	0	0.00728085345901784	0.00545508436974945	0.0235259674704413	0.0757712390393444	0.0697571155391632	0.160879062971327	0.050587652822348	0.0318486458490899	0.0401364118991471	0	0.00248072954951317	0.00758428909322846	0.002	0.344117835820311	0.939869974387356
TCGA-49-4487-01A-21R-1858-07	0.0857904249635559	0.0214285687078004	0.10283445628836	0.214528624593493	0	0.00910220721039198	0.0615488392600276	0.0288108479972533	0.109261760641789	0	0.000868138176739231	0	0	0.212523818688429	0.0503199289366111	0.078648814083289	0	0.0103000655606585	0.014033504891602	0	0	0	0.004	0.305511981803675	0.961827271505845
TCGA-73-4676-01A-01R-1755-07	0.044154863565002	0	0.0204182527328695	0.0560295210991569	0	0.0896504652574675	0.0141691838278236	0.0141827376505374	0.052526261842741	0	0	0	0.0516738094491223	0.152399754147757	0	0.264030138690538	0.0327437006818241	0.0507198385684148	0.130377650955149	0	0	0.0269238215315967	0.00900000000000001	0.279370816514602	0.968306970009442
TCGA-49-4507-01A-01R-1206-07	0.000418358250498248	0	0.139146652179187	0.333817316955506	0	0	0.0983962763400841	0.0853654770216998	0.0878575580136703	0.022230812235525	0	0.0108016930602089	0	0.0498568779795025	0.0561474575232894	0.0939636874415804	0.0131670899395994	0	0.00883074305964833	0	0	0	0.02	0.221818200762429	1.01057881737338
TCGA-78-7148-01A-11R-2039-07	0.0676129922404507	0	0.0843636088260857	0.256340657221865	0	0.0213889588904206	0.0187736041851243	0.0819525100302048	0.0923959947970658	0	0.0162275086337093	0.0012756158496377	0.0131967170465135	0.0517609774864224	0.0730613344530396	0.118935194908115	0.0616109541003862	0.0046854784161843	0.0331880054824574	0	0	0.00322988743231738	0.017	0.23618028903934	0.991351290794846
TCGA-55-8514-01A-11R-2403-07	0.0158400668902006	0.0199533941308141	0.0826599089274821	0.0352269067158651	0	0.131831539453203	0	0.0494961485234209	0.0743118650714273	0	0.012344988862363	0.00490520788480024	0.108934883202148	0.109405910513098	0.0408174906363079	0.211360769105837	0	0.0667824355847316	0.036128484498301	0	0	0	0.024	0.206198416059491	0.996005156465353
TCGA-93-A4JQ-01A-11R-A24X-07	0.0354035174131432	0.111425078850714	0.0780828922054949	0.0526752541482827	0	0.235854386624123	0	0.0872474133662895	0.0894581466326171	0	0.0211849185849838	0.00954439386889424	0	0.146168102491757	0.0650440559107201	0.053448255184192	0.011894156091002	0	0	0	0	0.00256942862778683	0.00600000000000001	0.288645193560101	0.972992946529529
TCGA-55-7576-01A-11R-2066-07	0.103016660429636	0	0.0286522312949269	0.0786749111706595	0	0.172067111810556	0	0.0231232035036523	0.102874241576186	0	0	0.0401221920414321	0.0291547254904	0.0869227420203543	0.0513269925807293	0.121300486627313	0.0535320697682104	0.00720048354871688	0.0947272852748824	0	0	0.00730466286234624	0.023	0.210032947655122	0.995249050723326
TCGA-55-6969-01A-11R-1949-07	0.0161034130432855	0	0.199215159743343	0.0929427780801047	0	0.084527687219509	0.042384898416431	0.0312886914570347	0.0810091900964975	0	0.0369199160467411	0	0	0.232226180704695	0.0568818569602535	0.12249917065723	0	0	0	0.00365014044558612	0	0.000350917129288441	0	0.368217977751582	0.933212938027818
TCGA-93-7347-01A-11R-2187-07	0.0943155765538674	0	0.0814339032011305	0.0990099287363456	0	0.181744128037524	0.00163994863137847	0.0667546062147099	0.104048587065618	0	0	0	0	0.147378588482894	0.043721586982136	0.118574753743684	0.0143394598871842	0.00590237173071959	0.0289905824230033	0.00405434592834967	0	0.00809163238145562	0.016	0.244645928376881	0.988444334423695
TCGA-69-7978-01A-11R-2187-07	0	0.0316354086505814	0.0785573557435916	0.166432142494182	0	0.152988507302547	0.0354069973647939	0.00482128887127569	0.0694511824229273	0	0	0.0248673794631917	0.0187227766278961	0.0480025510795348	0.0981535614777273	0.111197723715448	0.0976079990520462	0	0.0510253326900952	0	0.00181791837196951	0.00931187467219121	0.033	0.183497429505208	1.00818115486412
TCGA-NJ-A4YF-01A-12R-A262-07	0.192640487197998	0	0.142438458871366	0.0688157114593184	0	0.103816387004734	0.00329489486334891	0.0428217538588248	0.0792793523274659	0	0.0273296842658333	0	0	0.205793996460286	0.0301850158917935	0.0725822458142107	0	0	0	0.0250003507420796	0	0.00600166124274094	0	0.510432684362893	0.859757738643684
TCGA-91-6830-01A-11R-1949-07	0.0324767356721798	0	0.0527268007504476	0.137055245232577	0	0.170028344847345	0	0.017646667225827	0.000729950360129611	0	0.0154198948271258	0.00525562476285838	0	0.189056255541718	0.125274076937656	0.141192898663746	0.00628970706629114	0	0.0647516015974611	0	0.0082200381644979	0.0338761583501389	0.071	0.128867394981848	1.03750523147109
TCGA-44-7672-01A-11R-2066-07	0.0316907791863852	0.00873036589673496	0.11975657865279	0.111762598932273	0	0.0866774084645394	0.0643041613222028	0.0182869000030365	0.0779254836062537	0	0	0.0502020398485854	0.0127508020402036	0.0702087520439473	0.0663782426956578	0.11612970801605	0.0490862496435625	0.0213245074903224	0.0813744987076349	0	0	0.013410923449821	0.013	0.26394361387827	0.972233301481907
TCGA-78-7540-01A-11R-2066-07	0.0035978146882086	0.0370008292145712	0.0568301319082969	0.0758282756253779	0	0.114934299784446	0	0.0148625948664464	0.0599676176820454	0	0	0.0543487178824606	0	0.213600387628623	0.0200192194529203	0.240102211767751	0.057805658819353	0.00972847289169542	0.0413737677878045	0	0	0	0.036	0.168946087411805	1.01989818761814
TCGA-55-7227-01A-11R-2039-07	0.00826715923284333	0	0.0309253413363945	0.0448986722961022	0	0.219646552690888	0.00547506009264447	0.0489699795928772	0.0758032129442786	0	0.00435505291283916	0.00891437578086058	0.0202073087677496	0.069743275809791	0.0642478752665224	0.0762296166105505	0.225066846131852	0.027426789716621	0.057888874981541	0	0	0.0119340058356445	0.137	0.078545367997744	1.04812491044277
TCGA-MP-A4T6-01A-32R-A262-07	0.126389869209541	0	0.136879160280783	0.0716377890951576	0	0.143006254767951	0	0.0606107727603215	0.105333583916627	0	0	0	0.00639916206283701	0.20260468268734	0.0525046140325968	0.0608658991313765	0.00649492488974161	0.0136880944452631	0.0099027302650433	0	0	0.00368246245542062	0	0.389513919766655	0.923130129009609
TCGA-99-8028-01A-11R-2241-07	0.0386231780175227	0	0.21726780967334	0.150767425229138	0	0.0974452927621221	0.0477942513190796	0.0380216462599367	0.0741840598277961	0	0.0168888454237766	0	0.0026189970004673	0.0867090950458101	0.0737966721618605	0.0982326178292593	0.0204570133861781	0.00681150119078604	0.0254678183292821	0	0	0.00491377654364535	0	0.40143361767671	0.916611060025441
TCGA-64-1677-01A-01R-0946-07	0.042422489465401	0	0.208683522249935	0.104516059049519	0	0.105425798571809	0.0567153362570296	0.0701583304589567	0	0	0	0.0530576785958026	0	0.071349147943964	0.137415658050371	0.0509073257411186	0.0365311503921233	0	0.0519947370734505	0	0	0.0108227661505192	0.001	0.357084762583703	0.939121865236794
TCGA-05-4403-01A-01R-1206-07	0.119427740588582	0	0.0952414293446286	0.0566609618862017	0	0.169936728942557	0	0.0335024191159934	0.0514224904733145	0	0	0.0399957902204583	0.0278524511699989	0.123382454668033	0.0463033786307643	0.117938832154687	0.0285792387499279	0	0.0814132199775279	0	0.00736476892487106	0.000978095152454217	0.004	0.296471124190232	0.960410308120035
TCGA-44-6148-01A-11R-1755-07	0.145337191046425	0	0.278700023114012	0.0361674527782705	0	0.051728431490947	0	0.0476920609509499	0	0	0	0.0185856319013202	0.0135707689509109	0.00773218384226606	0.00169310163098183	0.165763359441004	0.0347281090030195	0.00837522127670619	0.185677609396916	0	0	0.00424885517627117	0	0.498764805014695	0.866515183541791
TCGA-55-6980-01A-11R-1949-07	0.124740231335792	0	0.06327100991766	0.0676134915942238	0	0.225825625174909	0.00889606224985428	0.0476556596473789	0.071822083031406	0	0	0.0328925551597278	0.0400337601480932	0.0048312341913492	0.0298035768386013	0.0685633088712405	0.130617122946486	0.0513437675948699	0.0243291680529658	0	0.00363734192473345	0.00412400132070859	0.011	0.27362958724353	0.972140828472169
TCGA-55-8511-01A-11R-2403-07	0.116899194719052	0	0.24882217441109	0.125076635241887	0	0.12007078495322	0.0296099008841294	0.0301011595549568	0.0432942598524704	0	0	0.0220333749118501	0.013700989897683	0.0472887139719444	0.0651630362813954	0.0811092747849493	0.0227631808288023	0	0.0314431551664906	0	0	0.00262416454007845	0	0.481231178573566	0.875928116039802
TCGA-86-8278-01A-11R-2287-07	0.133716302249181	0	0.201570077958197	0.0589667769109104	0	0.175180124741425	0.0125387227717412	0	0.0114522324077978	0	0.0268018957825049	0.0364740863643919	0.024584025346964	0.0468659905018379	0.0242525330969371	0.0752453396476511	0.0479178811664897	0.0306261672273922	0.08049679594005	0	0	0.013311047886528	0	0.459209047924009	0.887658661990283
TCGA-78-7167-01A-11R-2066-07	0.143095185094311	0	0.108986780384399	0.105509044548603	0	0.14541564116452	0	0.0479869822454743	0.0427183922099456	0	0	0.0500446356559822	0.0278603129285605	0.029282050479619	0.056509723992963	0.118039335251555	0.0440775929053027	0	0.0804743231387639	0	0	0	0.002	0.343365588605877	0.941864495057805
TCGA-55-8615-01A-11R-2403-07	0.0554046334434126	0	0.0704647772341601	0.0271981674275233	0	0.102312056204723	0	0.0218544263207568	0.0701066498646635	0	0.0142717146551457	0.0200023238797977	0	0.449974467866377	0	0.148523887792244	0	0.009464127705863	0	0.00141101995490519	0	0.00901174765042851	0.034	0.179313664419039	1.04600182146985
TCGA-55-A494-01A-11R-A24X-07	0	0.00923305695048267	0.12866566952744	0.152895812702694	0	0.149956017232413	0	0.0837900967507311	0.0756764794578293	0	0	0.0514094908277682	0.0107113992809186	0.0364790752656135	0	0.075157651354065	0.166330674517612	0.059694576132432	0	0	0	0	0.174	0.0599565700820938	1.06833465704654
